Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Payday Loan,Personal Loan,Student Loan,num_loan_types,spending_level,payment_size,Month_April,Month_August,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,debt_to_income,debt_per_loan,delay_ratio,high_utilization,age_group_young,age_group_adult,age_group_mid,age_group_senior,long_credit_history,income_delay,credit_history_per_age,total_credit_lines
18.0,81935.42,6867.951666666668,5.0,4.0,9.0,1.0,5,12.0,10.36,2.0,2,625.32,39.125626939308184,260.0,0,66.45771044835497,622.2955810039748,278.04187521433687,1,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00763186421696502,625.32,12.0,1,0.0,0.0,0.0,0.0,1,6827.951666666667,14.444444444444445,9.0
32.0,37648.1,13403.593333333332,281.0899999999856,7.0,7.0,4.0,0,5.0,2.31,1.0,2,285.28,41.30972783406765,365.0,0,360.01771233124583,705.1813630125959,545.1602579894917,2,0,0,0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007577540433647382,71.32,1.25,1,0.0,1.0,0.0,0.0,1,7529.62,11.40625,1144.0299999999952
25.0,8079.46,553.8316666666666,7.0,7.0,23.0,5.0,24,16.0,13.76,11.0,1,1515.52,33.601329035038574,158.0,1,25.585426346873692,131.1583048832602,258.1158543216422,0,1,0,1,0,1,0,0,1,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18757689251509382,303.104,3.2,1,1.0,0.0,0.0,0.0,1,504.96625,6.32,14.0
34.0,9916.865,1073.4054166666665,8.0,7.0,34.0,4.0,19,25.0,2.98,8.0,0,1968.73,25.07923610746913,77.0,1,18.53067554558929,58.814785093065,319.9950810280124,0,0,1,0,0,0,0,1,0,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19852342448949342,492.1825,6.25,1,0.0,1.0,0.0,0.0,0,396.6746,2.264705882352941,15.0
34.0,35971.51,2973.625833333333,2.0,5.0,9.0,2.0,4,9.0,5.42,4.0,2,1435.21,35.03532981795388,369.0,0,42.553760840946545,76.57158015725177,418.23724233513497,2,0,1,0,1,0,0,0,0,3,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03989851968960992,717.605,4.5,1,0.0,1.0,0.0,0.0,1,3996.8344444444447,10.852941176470589,7.0
38.0,45051.24,3874.27,6.0,6.0,6.0,3.0,21,17.0,14.3,6.0,1,1014.25,37.6934328324405,379.0,1,73.94070822230266,307.1300676177016,276.3562241599958,1,0,0,0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022513253797231774,338.0833333333333,5.666666666666667,1,0.0,0.0,1.0,0.0,1,2650.0729411764705,9.973684210526315,12.0
45.0,37648.1,12641.393333333332,1.0,6.0,1.0,0.0,13,1.0,2.69,2.0,1,1488.34,38.975244521078345,198.0,0,0.0,142.79623458796573,1123.1821264073217,2,0,0,0,0,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03953293791718573,343.13583333333327,3.4285714285714284,1,0.0,0.0,1.0,0.0,1,37648.1,4.4,7.0
49.0,43090.57,3787.880833333333,3.0,4.0,8.0,3.0,1,10.0,5.55,4.0,2,1128.23,39.827799126239384,396.0,0,34.76528018578715,265.85586898889807,348.16693415864813,1,0,0,0,0,1,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.026182758779937237,376.07666666666665,3.3333333333333335,1,0.0,0.0,1.0,0.0,1,4309.057,8.10204081632653,7.0
33.0,17594.78,1481.2316666666666,10.0,6.0,29.0,7.0,52,25.0,5.55,15.0,1,2413.88,32.38517708935645,222.0,1,74.00056717550693,73.23700153515556,270.8855979560042,0,0,0,0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13719296291286395,344.84000000000003,3.5714285714285716,1,0.0,1.0,0.0,0.0,1,703.7912,6.7272727272727275,16.0
24.0,37648.1,1288.1141666666667,4.0,7.0,17.0,1.0,9,14.0,7.89,0.0,1,896.92,26.550117533687335,280.0,1,8.02234259121041,55.496759411776544,355.29231466367963,1,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02382377862362244,896.92,14.0,1,1.0,0.0,0.0,0.0,1,2689.15,11.666666666666666,11.0
28.0,37648.1,5093.753333333333,281.0899999999856,6.0,11.0,3.0,10,14.0,17.55,6.0,1,765.97,35.97795167429032,249.0,1,142.75070762898002,73.03057569263783,543.5940500117155,1,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020345515444338495,255.32333333333335,4.666666666666667,1,0.0,1.0,0.0,0.0,1,2689.15,8.892857142857142,1144.0299999999952
21.0,36787.58,3362.6316666666667,8.0,9.0,28.0,8.0,61,15.0,15.58,6.0,1,3840.92,36.6967104639585,17.0,1,133.26815899286294,211.68064511192105,251.31436256188272,1,1,0,0,1,0,1,0,1,5,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10440806380849188,480.115,1.875,1,1.0,0.0,0.0,0.0,0,2452.5053333333335,0.42857142857142855,17.0
30.0,37550.74,2930.228333333333,0.0,5.0,9.0,2.0,17,3.0,7.96,0.0,2,417.92,34.600969816711604,270.0,0,61.35582984460184,131.1583048832602,247.60446923977867,2,0,0,1,0,0,0,0,1,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011129474412488276,208.96,1.5,1,0.0,1.0,0.0,0.0,1,12516.913333333332,9.0,5.0
48.0,73639.72,6119.6433333333325,6.0,7.0,18.0,0.0,33,10.0,15.06,3.0,1,1433.03,36.484672815806114,236.0,1,0.0,154.677115914833,707.2872174185004,1,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019460014242313795,343.13583333333327,3.4285714285714284,1,0.0,0.0,1.0,0.0,1,7363.972,4.916666666666667,13.0
48.0,17787.34,3118.399166666667,8.0,4.0,16.0,2.0,5,15.0,5.65,0.0,1,730.9,29.998151246391902,364.0,0,20.06363388435491,31.71381628337271,342.45038316560573,1,1,0,0,0,0,0,0,1,3,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041091023165914634,365.45,7.5,1,0.0,0.0,1.0,0.0,1,1185.8226666666667,7.583333333333333,12.0
49.0,28378.53,2228.8775,6.0,3.0,9.0,1.0,16,20.0,16.42,5.0,1,316.61,34.759536750728444,202.0,1,20.8516061226532,54.05423799163474,397.98190588571214,1,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011156673724819433,316.61,20.0,1,0.0,0.0,1.0,0.0,1,1418.9265,4.122448979591836,9.0
38.0,143823.12,11901.26,7.0,4.0,10.0,4.0,14,10.0,8.6,7.0,1,1436.53,36.97521158816998,381.0,1,373.9701559664475,617.7390657610719,478.4167782724808,1,1,0,0,1,0,1,0,0,4,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009988171581870842,359.1325,2.5,1,0.0,0.0,1.0,0.0,1,14382.312,10.026315789473685,11.0
28.0,35223.94,3118.399166666667,7.0,4.0,17.0,3.0,18,13.0,18.56,9.0,1,1269.36,39.363182803154395,262.0,1,61.914735923050706,64.49349954177539,408.5245978685072,1,0,0,0,0,0,0,0,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03603685448021998,423.11999999999995,4.333333333333333,1,0.0,1.0,0.0,0.0,1,2709.5338461538463,9.357142857142858,11.0
33.0,37648.1,10241.9,2.0,7.0,9.0,4.0,6,14.0,0.25,0.0,2,926.62,27.977529332533273,242.0,0,291.01859360833,645.9453142994428,367.2260920922274,1,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02461266305603736,231.655,3.5,1,0.0,1.0,0.0,0.0,1,2689.15,7.333333333333333,9.0
47.0,21450.3,1752.525,6.0,6.0,7.0,4.0,13,16.0,0.85,1.0,2,464.67,25.88526922238209,351.0,0,59.40297607392983,91.55890367638114,314.29062024968897,2,0,1,0,1,1,1,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02166263408903372,116.1675,4.0,1,0.0,0.0,1.0,0.0,1,1340.64375,7.468085106382978,12.0
28.0,34132.87,2970.4058333333337,4.0,6.0,4.0,4.0,11,10.0,10.89,2.0,2,187.64,27.5974163300507,221.64739298925488,0,100.08431790291893,47.3354744949298,399.6207909354846,2,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005497340247099056,46.91,2.5,1,0.0,1.0,0.0,0.0,1,3413.2870000000003,7.915978321044817,10.0
33.0,71689.68,5706.1399999999985,7.0,8.0,16.0,6.0,38,15.0,9.71,9.0,1,1773.97,38.583375821530645,184.0,1,286.9285326101912,120.65521271574848,403.0302546740603,0,0,0,0,0,0,0,0,1,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024745123705392467,295.6616666666667,2.5,1,0.0,1.0,0.0,0.0,1,4779.312,5.575757575757576,15.0
19.0,14840.5,1501.708333333333,9.0,8.0,25.0,9.0,16,22.0,22.07,7.0,1,2685.41,23.11998140999351,144.0,1,84.42084263040881,38.01965994764964,267.73033075527485,1,0,0,0,0,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1809514504228294,298.37888888888887,2.4444444444444446,1,1.0,0.0,0.0,0.0,1,674.5681818181819,7.578947368421052,17.0
21.0,107854.84,9245.903333333334,5.0,5.0,16.0,5.0,2,12.0,7.35,6.0,1,990.45,28.97094524172145,191.0,1,338.8412817613483,131.1583048832602,587.2118550196642,1,0,0,0,1,1,0,1,1,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009183176202384614,198.09,2.4,1,1.0,0.0,0.0,0.0,1,8987.903333333334,9.095238095238095,10.0
31.0,7711.97,553.8316666666666,10.0,5.0,29.0,7.0,57,22.0,25.08,10.0,0,4709.03,24.883281602581107,17.0,1,29.560299819957542,51.73667192107621,248.26944492563288,0,1,0,1,1,1,1,1,0,7,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43623554314423063,672.7185714285714,3.142857142857143,1,0.0,1.0,0.0,0.0,0,350.5440909090909,0.16129032258064516,15.0
35.0,36130.89,3118.399166666667,5.0,7.0,20.0,2.0,10,10.0,2.13,3.0,1,1395.65,34.08829098577099,346.0,0,32.589794901731246,87.2446165912892,449.4563385069796,2,0,0,0,0,0,1,0,0,2,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038627611996272446,697.825,5.0,1,0.0,1.0,0.0,0.0,1,3613.089,9.885714285714286,12.0
17.0,51312.9,4425.075,10.0,8.0,29.0,4.0,39,14.0,14.0,8.0,0,1498.55,39.38763438715304,103.0,1,44273.0,562.0896540716682,69.70581263230939,0,0,1,1,1,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029204157239212748,374.6375,3.5,1,0.0,0.0,0.0,0.0,0,3665.207142857143,6.0588235294117645,18.0
32.0,97338.21,8220.517499999998,8.0,6.0,16.0,4.0,10,14.0,10.68,2.0,1,1052.21,35.098102703716144,343.0,0,303.9831414115728,148.1526213149208,609.9159872735063,1,1,1,0,0,0,0,1,0,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01080983510997377,263.0525,3.5,1,0.0,1.0,0.0,0.0,1,6952.729285714287,10.71875,14.0
41.0,18823.32,1423.61,8.0,5.0,16.0,8.0,32,21.0,4.87,10.0,0,2643.36,34.599923173149605,77.0,1,103.09732991756935,96.40031194011566,232.86335814231492,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14043006228444294,330.42,2.625,1,0.0,0.0,1.0,0.0,0,896.3485714285714,1.8780487804878048,13.0
42.0,145800.84,12449.07,7.0,6.0,10.0,4.0,24,15.0,14.2,7.0,1,1292.5,34.978821939555594,138.0,1,450.3189858779415,106.47664251051496,928.1113716115436,1,0,0,0,1,1,1,0,0,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008864832328812373,323.125,3.75,1,0.0,0.0,1.0,0.0,1,9720.056,3.2857142857142856,13.0
20.0,71535.38,5886.281666666668,4.0,7.0,14.0,2.0,22,18.0,1.26,1.0,1,1349.87,30.588921171266517,278.0,1,118.72567367247862,122.04200957549186,597.8604834186962,1,0,0,0,0,0,1,1,0,3,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.018869963366378983,674.935,9.0,1,1.0,0.0,0.0,0.0,1,3974.187777777778,13.9,11.0
14.0,17206.61,1523.884166666667,10.0,8.0,33.0,8.0,38,16.0,1.85,10.0,1,3218.04,32.329236291759045,116.0,1,65.32208336856283,204.4687062019744,172.59762709612954,1,0,0,0,0,0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1870234752807206,402.255,2.0,1,0.0,0.0,0.0,0.0,0,1075.413125,8.285714285714286,18.0
38.0,69312.12,5956.009999999998,8.0,6.0,7.0,4.0,5,14.0,8.43,8.0,1,170.5,28.01648923078569,200.0,1,220.16144078406663,233.1493157586143,402.2902434573191,0,1,0,0,0,1,1,0,1,5,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024598872462709264,42.625,3.5,1,0.0,0.0,1.0,0.0,1,4950.865714285714,5.2631578947368425,14.0
36.0,37261.78,3361.148333333333,5.0,4.0,2.0,1.0,16,1.0,9.37,3.0,2,1106.94,39.96766736650432,378.0,0,28.963567257179808,107.4745916605957,449.6766744155578,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029707115441076622,1106.94,1.0,1,0.0,0.0,1.0,0.0,1,37261.78,10.5,9.0
48.0,42989.27,3730.439166666666,2.0,7.0,4.0,4.0,26,10.0,5.73,4.0,2,1353.64,27.402731110834843,264.0,0,73.55924628931483,78.24969993248497,471.23497044486686,1,0,0,1,0,0,1,0,0,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03148785731881468,338.41,2.5,1,0.0,0.0,1.0,0.0,1,4298.927,5.5,9.0
27.0,51627.39,4132.2825,4.0,848.0099999999984,19.0,2.0,9,13.0,16.03,6.0,1,2412.6,30.70913245811727,206.0,1,58.65782243740803,89.86539879451044,524.7050287680815,0,0,0,1,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.046731008482125476,1206.3,6.5,1,0.0,1.0,0.0,0.0,1,3971.337692307692,7.62962962962963,1144.0299999999952
53.0,16243.105,1111.5920833333332,3.0,3.0,12.0,2.0,6,11.0,7.43,2.0,2,877.04,31.770633813065015,182.0,0,20.865337673717303,56.676924865256126,303.6169457943599,1,1,0,0,0,0,1,0,0,3,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053994602632932556,438.52,5.5,1,0.0,0.0,0.0,1.0,1,1476.645909090909,3.4339622641509435,6.0
22.0,121644.6,9859.007562802935,1.0,1.0,12.0,2.0,10,0.0,1.01,1.0,2,924.21,29.642021769778506,187.0,0,658.1925445358979,510.1645960176919,690.3902966434732,2,0,1,0,0,0,0,0,1,3,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075976245554673204,462.105,0.0,1,1.0,0.0,0.0,0.0,1,2881.672857142857,8.5,3.0
31.0,70922.08,5794.122643294213,10.0,9.0,27.0,8.0,31,16.0,4.81,10.0,0,1801.3,25.22616859758215,134.0,1,810.3861550152582,807.6600464884942,336.62340232842604,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02539829627106255,225.1625,2.0,1,0.0,1.0,0.0,0.0,1,4432.63,4.32258064516129,19.0
43.0,37648.1,10230.33,1.0,5.0,6.0,0.0,4,7.0,2.31,4.0,2,630.24,39.558317904123626,321.0,0,0.0,802.6090669419788,500.4239330580214,2,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016740287026436925,343.13583333333327,3.4285714285714284,1,0.0,0.0,1.0,0.0,1,5378.3,7.465116279069767,6.0
20.0,121522.52,10295.876666666669,6.0,6.0,16.0,4.0,5,11.0,7.15,1.0,1,1043.22,39.13655575115696,211.0,0,13089.0,131.1583048832602,567.9941329076029,1,1,0,0,0,1,0,1,0,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008584581689056481,260.805,2.75,1,1.0,0.0,0.0,0.0,1,11047.501818181818,10.55,12.0
15.0,67281.84,5486.82,7.0,7.0,17.0,3.0,40,20.0,11.18,11.0,1,2503.1,39.266531793402976,163.0,1,41482.0,181.14499703189017,508.42255706330735,0,0,0,1,0,1,1,0,0,4,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03720320371737753,834.3666666666667,6.666666666666667,1,0.0,0.0,0.0,0.0,1,3364.0919999999996,10.866666666666667,14.0
43.0,54259.42,4620.618333333333,8.0,6.0,15.0,7.0,28,11.0,18.95,8.0,1,847.46,28.88182707336149,148.0,1,181.31100080969375,144.30388921233146,386.446943311308,1,1,1,0,0,1,1,1,0,6,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015618670453904596,121.0657142857143,1.5714285714285714,1,0.0,0.0,1.0,0.0,1,4932.674545454545,3.441860465116279,14.0
43.0,174353.0,13560.558333333334,2.0,4.0,6.0,3.0,13,10.0,8.75,1.0,2,405.65,27.724429381666894,346.0,0,380.72249029763833,953.931419549011,172.17495446236285,2,0,0,1,0,0,1,0,1,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002326601779149197,135.21666666666667,3.3333333333333335,1,0.0,0.0,1.0,0.0,1,17435.3,8.046511627906977,6.0
29.0,66422.98,3118.399166666667,8.0,7.0,5.0,3.0,24,11.0,21.32,5.0,1,153.99,32.37382832976779,136.0,1,280.9275506378847,54.10589774022663,443.591384955222,1,0,0,0,0,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0023183241703398434,51.330000000000005,3.6666666666666665,1,0.0,1.0,0.0,0.0,1,6038.452727272727,4.689655172413793,15.0
31.0,36779.34,2847.945,6.0,5.0,20.0,3.0,17,16.0,8.35,12.0,1,1215.19,33.89110759437261,123.0,1,47.474774130772886,131.1583048832602,396.2284928190519,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033040016487517185,405.06333333333333,5.333333333333333,1,0.0,1.0,0.0,0.0,1,2298.70875,3.967741935483871,11.0
54.0,35664.72,3258.06,5.0,5.0,3.0,1.0,10,1.0,9.41,3.0,1,724.12,24.80180841311407,283.0,0,15.548043475348086,33.56384389987751,516.6941126247744,0,0,0,0,0,0,0,1,0,1,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.020303538062264332,724.12,1.0,1,0.0,0.0,0.0,1.0,1,35664.72,5.2407407407407405,10.0
43.0,15952.79,3118.399166666667,5.0,1.0,3.0,3.0,13,9.0,3.41,1.0,2,645.4,29.648129023213,187.0,0,25.384484898831037,52.4450691587965,327.7103626090391,2,0,0,1,0,1,1,0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040456873061075836,215.13333333333333,3.0,1,0.0,0.0,1.0,0.0,1,1772.5322222222223,4.348837209302325,6.0
49.0,75490.22,6502.8516666666665,1.0,2.0,2.0,1.0,10,10.0,8.02,6.0,2,233.03,28.038102435703784,396.0,1,42.19111810979919,70.45615375954314,777.6378947973244,1,0,0,1,0,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030868899309076064,233.03,10.0,1,0.0,0.0,1.0,0.0,1,7549.022,8.10204081632653,3.0
16.0,9670.15,733.8458333333333,8.0,6.0,19.0,5.0,56,24.0,3.06,11.0,0,3566.81,30.000981597446746,57.0,1,35.31974339313966,79.681863278772,248.3829766614217,1,1,1,0,0,1,1,0,0,5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36884743256309366,713.362,4.8,1,0.0,0.0,0.0,0.0,0,402.92291666666665,3.5625,14.0
